Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency
Ghana,Volta,Ho,Cassava,Wholesale,2009,5,12.6,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,6,33.3,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,7,28.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,8,22.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,9,20.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,10,20.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,11,20.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2009,12,20.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,1,20.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,2,20.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,3,19.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,4,20.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,5,20.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,6,20.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,7,26.2,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,8,16,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,9,17,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,10,15,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,11,16.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2010,12,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,1,17.8333,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,2,18.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,3,22,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,4,22.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,5,23,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,6,24.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,7,23.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,8,24,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,9,23.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,10,22.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,11,24,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2011,12,25.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,1,26,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,2,27,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,3,28.2,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,4,36,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,5,40,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,6,40.1,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,7,41.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,8,43.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,9,44.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,10,45,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,11,43.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2012,12,43,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,1,62.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,2,43.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,3,58.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,4,83,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,5,101.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,6,97,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,7,89.25,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,8,105,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,9,46.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,10,45,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,11,45,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2013,12,45,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,1,33,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,2,30,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,3,40,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,4,91,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,5,81,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,6,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,7,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,8,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,9,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,10,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,11,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2014,12,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,1,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,2,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,3,90,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,4,52.5,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,5,72.4,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,6,70,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,7,73.75,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,8,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,9,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,10,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,11,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2015,12,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,1,71,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,2,70,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,3,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,4,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,5,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,6,93.7,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,7,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,8,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,9,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,10,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,11,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2016,12,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,1,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,2,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,3,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,4,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,5,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,6,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,7,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,8,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,9,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,10,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,11,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2017,12,,91 KG,GHS
Ghana,Volta,Ho,Cassava,Wholesale,2018,1,77.48,91 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,1,36.67,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,2,35.25,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,3,35,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,4,35,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,5,40,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,6,48.67,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,7,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,8,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,9,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,10,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,11,50,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2008,12,50.62,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,1,50.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,2,51.25,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,3,55,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,4,53.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,5,59.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,6,55.63,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,7,53.13,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,8,55,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,9,58,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,10,56.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,11,57,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2009,12,57,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,1,56.4,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,2,61.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,3,59.375,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,4,60,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,5,62.6,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,6,64,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,7,61.8,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,8,50.625,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,9,50.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,10,50.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,11,52.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2010,12,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,1,56,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,2,54.3,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,3,67.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,4,68,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,5,68,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,6,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,7,79,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,8,82,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,9,79.25,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,10,74.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,11,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2011,12,90.6,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,1,93.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,2,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,3,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,4,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,5,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,6,70.13,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,7,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,8,70.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,9,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,10,71.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,11,71.25,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2012,12,70,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,1,71.25,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,2,79.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,3,97.75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,4,85,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,5,75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,6,75,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,7,87.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,8,80,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,9,80,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,10,80,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,11,80,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2013,12,80,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,1,66,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,2,62.875,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,3,72.7,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,4,83.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,5,75.2,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,6,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,7,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,8,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,9,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,10,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,11,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2014,12,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,1,120,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,2,95,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,3,95,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,4,110,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,5,115,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,6,120,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,7,185,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,8,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,9,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,10,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,11,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2015,12,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,1,256,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,2,260,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,3,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,4,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,5,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,6,177.5,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,7,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,8,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,9,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,10,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,11,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2016,12,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,1,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,2,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,3,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,4,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,5,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,6,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,7,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,8,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,9,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,10,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,11,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2017,12,,50 KG,GHS
Ghana,Volta,Ho,Rice (local),Wholesale,2018,1,163,50 KG,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,1,3.33,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,2,3.55,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,3,3.67,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,4,3.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,5,4.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,6,9.83,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,7,8,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,8,6,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,9,4.4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,10,3.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,11,2.9,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2008,12,3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,1,3.2,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,2,3.38,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,3,3.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,4,3.68,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,5,3.1,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,6,6.4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,7,6.62,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,8,5.6,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,9,4.4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,10,3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,11,3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2009,12,3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,1,3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,2,3.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,3,3.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,4,4.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,5,5.2,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,6,6.125,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,7,6.1,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,8,4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,9,4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,10,3.3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,11,3.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2010,12,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,1,2.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,2,3.3,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,3,4.875,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,4,5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,5,5.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,6,10.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,7,9.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,8,8.8333,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,9,4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,10,4.625,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,11,4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2011,12,4.2,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,1,4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,2,5.875,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,3,6.8,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,4,9.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,5,12.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,6,12.08,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,7,13.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,8,14.3333,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,9,12,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,10,9,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,11,7.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2012,12,6,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,1,8,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,2,9.25,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,3,7.73,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,4,11,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,5,15.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,6,14.6,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,7,12.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,8,12,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,9,11.5,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,10,10,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,11,10,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2013,12,10,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,1,8.4,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,2,8,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,3,10,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,4,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,5,15.2,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,6,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,7,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,8,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,9,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,10,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,11,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2014,12,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,1,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,2,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,3,14,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,4,33.75,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,5,18,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,6,20,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,7,37,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,8,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,9,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,10,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,11,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2015,12,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,1,20,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,2,20,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,3,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,4,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,5,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,6,20,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,7,,Bunch,GHS
Ghana,Volta,Ho,Plantains (apentu),Wholesale,2016,8,,Bunch,GHS
