market,commodity,year,month,cpi
Techiman,Yam,2008,5,243.5
Techiman,Yam,2008,6,249.1
Techiman,Yam,2008,7,251
Techiman,Yam,2008,8,248.6
Techiman,Yam,2008,9,243.8
Techiman,Yam,2008,10,236.9
Techiman,Yam,2008,11,241.1
Techiman,Yam,2008,12,246.7
Techiman,Yam,2009,1,256.2
Techiman,Yam,2009,2,262.5
Techiman,Yam,2009,3,267.5
Techiman,Yam,2009,4,276
Techiman,Yam,2009,5,285.3
Techiman,Yam,2009,6,287.8
Techiman,Yam,2009,7,289.1
Techiman,Yam,2009,8,285.3
Techiman,Yam,2009,9,275
Techiman,Yam,2009,10,269
Techiman,Yam,2009,11,271
Techiman,Yam,2009,12,275.9
Techiman,Yam,2010,1,279.5
Techiman,Yam,2010,2,284
Techiman,Yam,2010,3,287.1
Techiman,Yam,2010,4,292.1
Techiman,Yam,2010,5,298.6
Techiman,Yam,2010,6,305.4
Techiman,Yam,2010,7,306
Techiman,Yam,2010,8,300.5
Techiman,Yam,2010,9,290.6
Techiman,Yam,2010,10,284.1
Techiman,Yam,2010,11,285.4
Techiman,Yam,2010,12,288.3
Techiman,Yam,2011,1,293
Techiman,Yam,2011,2,297
Techiman,Yam,2011,3,300.6
Techiman,Yam,2011,4,304.3
Techiman,Yam,2011,5,310.4
Techiman,Yam,2011,6,313.9
Techiman,Yam,2011,7,316
Techiman,Yam,2011,8,311.9
Techiman,Yam,2011,9,301.4
Techiman,Yam,2011,10,295.6
Techiman,Yam,2011,11,298
Techiman,Yam,2011,12,300.6
Techiman,Yam,2012,1,97.4958
Techiman,Yam,2012,2,98.641
Techiman,Yam,2012,3,98.641
Techiman,Yam,2012,4,101.4071
Techiman,Yam,2012,5,101.4071
Techiman,Yam,2012,6,102.1679
Techiman,Yam,2012,7,103.9148
Techiman,Yam,2012,8,101.9171
Techiman,Yam,2012,9,97.3699
Techiman,Yam,2012,10,98.5842
Techiman,Yam,2012,11,98.9502
Techiman,Yam,2012,12,99.6234
Techiman,Yam,2013,1,105.273
Techiman,Yam,2013,2,105.273
Techiman,Yam,2013,3,105.273
Techiman,Yam,2013,4,108.0738
Techiman,Yam,2013,5,108.0738
Techiman,Yam,2013,6,109.6575
Techiman,Yam,2013,7,111.53
Techiman,Yam,2013,8,110.0008
Techiman,Yam,2013,9,106.0242
Techiman,Yam,2013,10,105.3739
Techiman,Yam,2013,11,106.1582
Techiman,Yam,2013,12,106.8374
Techiman,Yam,2014,1,112.7433
Techiman,Yam,2014,2,113.1858
Techiman,Yam,2014,3,113.92
Techiman,Yam,2014,4,115.6005
Techiman,Yam,2014,5,116.7307
Techiman,Yam,2014,6,118.3548
Techiman,Yam,2014,7,117.1318
Techiman,Yam,2014,8,115.7
Techiman,Yam,2014,9,112.1683
Techiman,Yam,2014,10,112.243
Techiman,Yam,2014,11,113.2103
Techiman,Yam,2014,12,114.0564
Techiman,Yam,2015,1,120.5275
Techiman,Yam,2015,2,121.1263
Techiman,Yam,2015,3,122.0781
Techiman,Yam,2015,4,123.8958
Techiman,Yam,2015,5,125.2882
Techiman,Yam,2015,6,127.111
Techiman,Yam,2015,7,126.0348
Techiman,Yam,2015,8,124.5137
Techiman,Yam,2015,9,120.9395
Techiman,Yam,2015,10,121.0138
Techiman,Yam,2015,11,122.1764
Techiman,Yam,2015,12,123.1852
Techiman,Yam,2016,1,130.3701
Techiman,Yam,2016,2,131.1867
Techiman,Yam,2016,3,132.2356
Techiman,Yam,2016,4,134.2526
Techiman,Yam,2016,5,135.9292
Techiman,Yam,2016,6,137.9933
Techiman,Yam,2016,7,136.92
Techiman,Yam,2016,8,135.0664
Techiman,Yam,2016,9,131.7905
Techiman,Yam,2016,10,131.4893
Techiman,Yam,2016,11,133.5423
Techiman,Yam,2016,12,135.1228
Techiman,Yam,2017,1,139.5017
Techiman,Yam,2017,2,140.5844
Techiman,Yam,2017,3,141.8227
Techiman,Yam,2017,4,143.2019
Techiman,Yam,2017,5,144.5164
Techiman,Yam,2017,6,146.5159
Techiman,Yam,2017,7,146.8
Techiman,Yam,2017,8,145
Techiman,Yam,2017,9,142.4703
Techiman,Yam,2017,10,142.2714
Techiman,Yam,2017,11,
Techiman,Yam,2017,12,
Cape Coast,Maize,2008,1,214.5
Cape Coast,Maize,2008,2,220.7
Cape Coast,Maize,2008,3,225.7
Cape Coast,Maize,2008,4,231.3
Cape Coast,Maize,2008,5,243.5
Cape Coast,Maize,2008,6,249.1
Cape Coast,Maize,2008,7,251
Cape Coast,Maize,2008,8,248.6
Cape Coast,Maize,2008,9,243.8
Cape Coast,Maize,2008,10,236.9
Cape Coast,Maize,2008,11,241.1
Cape Coast,Maize,2008,12,246.7
Cape Coast,Maize,2009,1,256.2
Cape Coast,Maize,2009,2,262.5
Cape Coast,Maize,2009,3,267.5
Cape Coast,Maize,2009,4,276
Cape Coast,Maize,2009,5,285.3
Cape Coast,Maize,2009,6,287.8
Cape Coast,Maize,2009,7,289.1
Cape Coast,Maize,2009,8,285.3
Cape Coast,Maize,2009,9,275
Cape Coast,Maize,2009,10,269
Cape Coast,Maize,2009,11,271
Cape Coast,Maize,2009,12,275.9
Cape Coast,Maize,2010,1,279.5
Cape Coast,Maize,2010,2,284
Cape Coast,Maize,2010,3,287.1
Cape Coast,Maize,2010,4,292.1
Cape Coast,Maize,2010,5,298.6
Cape Coast,Maize,2010,6,305.4
Cape Coast,Maize,2010,7,306
Cape Coast,Maize,2010,8,300.5
Cape Coast,Maize,2010,9,290.6
Cape Coast,Maize,2010,10,284.1
Cape Coast,Maize,2010,11,285.4
Cape Coast,Maize,2010,12,288.3
Cape Coast,Maize,2011,1,293
Cape Coast,Maize,2011,2,297
Cape Coast,Maize,2011,3,300.6
Cape Coast,Maize,2011,4,304.3
Cape Coast,Maize,2011,5,310.4
Cape Coast,Maize,2011,6,313.9
Cape Coast,Maize,2011,7,316
Cape Coast,Maize,2011,8,311.9
Cape Coast,Maize,2011,9,301.4
Cape Coast,Maize,2011,10,295.6
Cape Coast,Maize,2011,11,298
Cape Coast,Maize,2011,12,300.6
Cape Coast,Maize,2012,1,97.4958
Cape Coast,Maize,2012,2,98.641
Cape Coast,Maize,2012,3,98.641
Cape Coast,Maize,2012,4,101.4071
Cape Coast,Maize,2012,5,101.4071
Cape Coast,Maize,2012,6,102.1679
Cape Coast,Maize,2012,7,103.9148
Cape Coast,Maize,2012,8,101.9171
Cape Coast,Maize,2012,9,97.3699
Cape Coast,Maize,2012,10,98.5842
Cape Coast,Maize,2012,11,98.9502
Cape Coast,Maize,2012,12,99.6234
Cape Coast,Maize,2013,1,105.273
Cape Coast,Maize,2013,2,105.273
Cape Coast,Maize,2013,3,105.273
Cape Coast,Maize,2013,4,108.0738
Cape Coast,Maize,2013,5,108.0738
Cape Coast,Maize,2013,6,109.6575
Cape Coast,Maize,2013,7,111.53
Cape Coast,Maize,2013,8,110.0008
Cape Coast,Maize,2013,9,106.0242
Cape Coast,Maize,2013,10,105.3739
Cape Coast,Maize,2013,11,106.1582
Cape Coast,Maize,2013,12,106.8374
Cape Coast,Maize,2014,1,112.7433
Cape Coast,Maize,2014,2,113.1858
Cape Coast,Maize,2014,3,113.92
Cape Coast,Maize,2014,4,115.6005
Cape Coast,Maize,2014,5,116.7307
Cape Coast,Maize,2014,6,118.3548
Cape Coast,Maize,2014,7,117.1318
Cape Coast,Maize,2014,8,115.7
Cape Coast,Maize,2014,9,112.1683
Cape Coast,Maize,2014,10,112.243
Cape Coast,Maize,2014,11,113.2103
Cape Coast,Maize,2014,12,114.0564
Cape Coast,Maize,2015,1,120.5275
Cape Coast,Maize,2015,2,121.1263
Cape Coast,Maize,2015,3,122.0781
Cape Coast,Maize,2015,4,123.8958
Cape Coast,Maize,2015,5,125.2882
Cape Coast,Maize,2015,6,127.111
Cape Coast,Maize,2015,7,126.0348
Cape Coast,Maize,2015,8,124.5137
Cape Coast,Maize,2015,9,120.9395
Cape Coast,Maize,2015,10,121.0138
Cape Coast,Maize,2015,11,122.1764
Cape Coast,Maize,2015,12,123.1852
Cape Coast,Maize,2016,1,130.3701
Cape Coast,Maize,2016,2,131.1867
Cape Coast,Maize,2016,3,132.2356
Cape Coast,Maize,2016,4,134.2526
Cape Coast,Maize,2016,5,135.9292
Cape Coast,Maize,2016,6,137.9933
Cape Coast,Maize,2016,7,136.92
Cape Coast,Maize,2016,8,135.0664
Cape Coast,Maize,2016,9,131.7905
Cape Coast,Maize,2016,10,131.4893
Cape Coast,Maize,2016,11,133.5423
Cape Coast,Maize,2016,12,135.1228
Cape Coast,Maize,2017,1,139.5017
Cape Coast,Maize,2017,2,140.5844
Cape Coast,Maize,2017,3,141.8227
Cape Coast,Maize,2017,4,143.2019
Cape Coast,Maize,2017,5,144.5164
Cape Coast,Maize,2017,6,146.5159
Cape Coast,Maize,2017,7,146.8
Cape Coast,Maize,2017,8,145
Cape Coast,Maize,2017,9,142.4703
Cape Coast,Maize,2017,10,142.2714
Cape Coast,Maize,2017,11,
Cape Coast,Maize,2017,12,
Cape Coast,Cassava,2008,1,214.5
Cape Coast,Cassava,2008,2,220.7
Cape Coast,Cassava,2008,3,225.7
Cape Coast,Cassava,2008,4,231.3
Cape Coast,Cassava,2008,5,243.5
Cape Coast,Cassava,2008,6,249.1
Cape Coast,Cassava,2008,7,251
Cape Coast,Cassava,2008,8,248.6
Cape Coast,Cassava,2008,9,243.8
Cape Coast,Cassava,2008,10,236.9
Cape Coast,Cassava,2008,11,241.1
Cape Coast,Cassava,2008,12,246.7
Cape Coast,Cassava,2009,1,256.2
Cape Coast,Cassava,2009,2,262.5
Cape Coast,Cassava,2009,3,267.5
Cape Coast,Cassava,2009,4,276
Cape Coast,Cassava,2009,5,285.3
Cape Coast,Cassava,2009,6,287.8
Cape Coast,Cassava,2009,7,289.1
Cape Coast,Cassava,2009,8,285.3
Cape Coast,Cassava,2009,9,275
Cape Coast,Cassava,2009,10,269
Cape Coast,Cassava,2009,11,271
Cape Coast,Cassava,2009,12,275.9
Cape Coast,Cassava,2010,1,279.5
Cape Coast,Cassava,2010,2,284
Cape Coast,Cassava,2010,3,287.1
Cape Coast,Cassava,2010,4,292.1
Cape Coast,Cassava,2010,5,298.6
Cape Coast,Cassava,2010,6,305.4
Cape Coast,Cassava,2010,7,306
Cape Coast,Cassava,2010,8,300.5
Cape Coast,Cassava,2010,9,290.6
Cape Coast,Cassava,2010,10,284.1
Cape Coast,Cassava,2010,11,285.4
Cape Coast,Cassava,2010,12,288.3
Cape Coast,Cassava,2011,1,293
Cape Coast,Cassava,2011,2,297
Cape Coast,Cassava,2011,3,300.6
Cape Coast,Cassava,2011,4,304.3
Cape Coast,Cassava,2011,5,310.4
Cape Coast,Cassava,2011,6,313.9
Cape Coast,Cassava,2011,7,316
Cape Coast,Cassava,2011,8,311.9
Cape Coast,Cassava,2011,9,301.4
Cape Coast,Cassava,2011,10,295.6
Cape Coast,Cassava,2011,11,298
Cape Coast,Cassava,2011,12,300.6
Cape Coast,Cassava,2012,1,97.4958
Cape Coast,Cassava,2012,2,98.641
Cape Coast,Cassava,2012,3,98.641
Cape Coast,Cassava,2012,4,101.4071
Cape Coast,Cassava,2012,5,101.4071
Cape Coast,Cassava,2012,6,102.1679
Cape Coast,Cassava,2012,7,103.9148
Cape Coast,Cassava,2012,8,101.9171
Cape Coast,Cassava,2012,9,97.3699
Cape Coast,Cassava,2012,10,98.5842
Cape Coast,Cassava,2012,11,98.9502
Cape Coast,Cassava,2012,12,99.6234
Cape Coast,Cassava,2013,1,105.273
Cape Coast,Cassava,2013,2,105.273
Cape Coast,Cassava,2013,3,105.273
Cape Coast,Cassava,2013,4,108.0738
Cape Coast,Cassava,2013,5,108.0738
Cape Coast,Cassava,2013,6,109.6575
Cape Coast,Cassava,2013,7,111.53
Cape Coast,Cassava,2013,8,110.0008
Cape Coast,Cassava,2013,9,106.0242
Cape Coast,Cassava,2013,10,105.3739
Cape Coast,Cassava,2013,11,106.1582
Cape Coast,Cassava,2013,12,106.8374
Cape Coast,Cassava,2014,1,112.7433
Cape Coast,Cassava,2014,2,113.1858
Cape Coast,Cassava,2014,3,113.92
Cape Coast,Cassava,2014,4,115.6005
Cape Coast,Cassava,2014,5,116.7307
Cape Coast,Cassava,2014,6,118.3548
Cape Coast,Cassava,2014,7,117.1318
Cape Coast,Cassava,2014,8,115.7
Cape Coast,Cassava,2014,9,112.1683
Cape Coast,Cassava,2014,10,112.243
Cape Coast,Cassava,2014,11,113.2103
Cape Coast,Cassava,2014,12,114.0564
Cape Coast,Cassava,2015,1,120.5275
Cape Coast,Cassava,2015,2,121.1263
Cape Coast,Cassava,2015,3,122.0781
Cape Coast,Cassava,2015,4,123.8958
Cape Coast,Cassava,2015,5,125.2882
Cape Coast,Cassava,2015,6,127.111
Cape Coast,Cassava,2015,7,126.0348
Cape Coast,Cassava,2015,8,124.5137
Cape Coast,Cassava,2015,9,120.9395
Cape Coast,Cassava,2015,10,121.0138
Cape Coast,Cassava,2015,11,122.1764
Cape Coast,Cassava,2015,12,123.1852
Cape Coast,Cassava,2016,1,130.3701
Cape Coast,Cassava,2016,2,131.1867
Cape Coast,Cassava,2016,3,132.2356
Cape Coast,Cassava,2016,4,134.2526
Cape Coast,Cassava,2016,5,135.9292
Cape Coast,Cassava,2016,6,137.9933
Cape Coast,Cassava,2016,7,136.92
Cape Coast,Cassava,2016,8,135.0664
Cape Coast,Cassava,2016,9,131.7905
Cape Coast,Cassava,2016,10,131.4893
Cape Coast,Cassava,2016,11,133.5423
Cape Coast,Cassava,2016,12,135.1228
Cape Coast,Cassava,2017,1,139.5017
Cape Coast,Cassava,2017,2,140.5844
Cape Coast,Cassava,2017,3,141.8227
Cape Coast,Cassava,2017,4,143.2019
Cape Coast,Cassava,2017,5,144.5164
Cape Coast,Cassava,2017,6,146.5159
Cape Coast,Cassava,2017,7,146.8
Cape Coast,Cassava,2017,8,145
Cape Coast,Cassava,2017,9,142.4703
Cape Coast,Cassava,2017,10,142.2714
Cape Coast,Cassava,2017,11,
Cape Coast,Cassava,2017,12,
Cape Coast,Rice (local),2008,1,214.5
Cape Coast,Rice (local),2008,2,220.7
Cape Coast,Rice (local),2008,3,225.7
Cape Coast,Rice (local),2008,4,231.3
Cape Coast,Rice (local),2008,5,243.5
Cape Coast,Rice (local),2008,6,249.1
Cape Coast,Rice (local),2008,7,251
Cape Coast,Rice (local),2008,8,248.6
Cape Coast,Rice (local),2008,9,243.8
Cape Coast,Rice (local),2008,10,236.9
Cape Coast,Rice (local),2008,11,241.1
Cape Coast,Rice (local),2008,12,246.7
Cape Coast,Rice (local),2009,1,256.2
Cape Coast,Rice (local),2009,2,262.5
Cape Coast,Rice (local),2009,3,267.5
Cape Coast,Rice (local),2009,4,276
Cape Coast,Rice (local),2009,5,285.3
Cape Coast,Rice (local),2009,6,287.8
Cape Coast,Rice (local),2009,7,289.1
Cape Coast,Rice (local),2009,8,285.3
Cape Coast,Rice (local),2009,9,275
Cape Coast,Rice (local),2009,10,269
Cape Coast,Rice (local),2009,11,271
Cape Coast,Rice (local),2009,12,275.9
Cape Coast,Rice (local),2010,1,279.5
Cape Coast,Rice (local),2010,2,284
Cape Coast,Rice (local),2010,3,287.1
Cape Coast,Rice (local),2010,4,292.1
Cape Coast,Rice (local),2010,5,298.6
Cape Coast,Rice (local),2010,6,305.4
Cape Coast,Rice (local),2010,7,306
Cape Coast,Rice (local),2010,8,300.5
Cape Coast,Rice (local),2010,9,290.6
Cape Coast,Rice (local),2010,10,284.1
Cape Coast,Rice (local),2010,11,285.4
Cape Coast,Rice (local),2010,12,288.3
Cape Coast,Rice (local),2011,1,293
Cape Coast,Rice (local),2011,2,297
Cape Coast,Rice (local),2011,3,300.6
Cape Coast,Rice (local),2011,4,304.3
Cape Coast,Rice (local),2011,5,310.4
Cape Coast,Rice (local),2011,6,313.9
Cape Coast,Rice (local),2011,7,316
Cape Coast,Rice (local),2011,8,311.9
Cape Coast,Rice (local),2011,9,301.4
Cape Coast,Rice (local),2011,10,295.6
Cape Coast,Rice (local),2011,11,298
Cape Coast,Rice (local),2011,12,300.6
Cape Coast,Rice (local),2012,1,97.4958
Cape Coast,Rice (local),2012,2,98.641
Cape Coast,Rice (local),2012,3,98.641
Cape Coast,Rice (local),2012,4,101.4071
Cape Coast,Rice (local),2012,5,101.4071
Cape Coast,Rice (local),2012,6,102.1679
Cape Coast,Rice (local),2012,7,103.9148
Cape Coast,Rice (local),2012,8,101.9171
Cape Coast,Rice (local),2012,9,97.3699
Cape Coast,Rice (local),2012,10,98.5842
Cape Coast,Rice (local),2012,11,98.9502
Cape Coast,Rice (local),2012,12,99.6234
Cape Coast,Rice (local),2013,1,105.273
Cape Coast,Rice (local),2013,2,105.273
Cape Coast,Rice (local),2013,3,105.273
Cape Coast,Rice (local),2013,4,108.0738
Cape Coast,Rice (local),2013,5,108.0738
Cape Coast,Rice (local),2013,6,109.6575
Cape Coast,Rice (local),2013,7,111.53
Cape Coast,Rice (local),2013,8,110.0008
Cape Coast,Rice (local),2013,9,106.0242
Cape Coast,Rice (local),2013,10,105.3739
Cape Coast,Rice (local),2013,11,106.1582
Cape Coast,Rice (local),2013,12,106.8374
Cape Coast,Rice (local),2014,1,112.7433
Cape Coast,Rice (local),2014,2,113.1858
Cape Coast,Rice (local),2014,3,113.92
Cape Coast,Rice (local),2014,4,115.6005
Cape Coast,Rice (local),2014,5,116.7307
Cape Coast,Rice (local),2014,6,118.3548
Cape Coast,Rice (local),2014,7,117.1318
Cape Coast,Rice (local),2014,8,115.7
Cape Coast,Rice (local),2014,9,112.1683
Cape Coast,Rice (local),2014,10,112.243
Cape Coast,Rice (local),2014,11,113.2103
Cape Coast,Rice (local),2014,12,114.0564
Cape Coast,Rice (local),2015,1,120.5275
Cape Coast,Rice (local),2015,2,121.1263
Cape Coast,Rice (local),2015,3,122.0781
Cape Coast,Rice (local),2015,4,123.8958
Cape Coast,Rice (local),2015,5,125.2882
Cape Coast,Rice (local),2015,6,127.111
Cape Coast,Rice (local),2015,7,126.0348
Cape Coast,Rice (local),2015,8,124.5137
Cape Coast,Rice (local),2015,9,120.9395
Cape Coast,Rice (local),2015,10,121.0138
Cape Coast,Rice (local),2015,11,122.1764
Cape Coast,Rice (local),2015,12,123.1852
Cape Coast,Rice (local),2016,1,130.3701
Cape Coast,Rice (local),2016,2,131.1867
Cape Coast,Rice (local),2016,3,132.2356
Cape Coast,Rice (local),2016,4,134.2526
Cape Coast,Rice (local),2016,5,135.9292
Cape Coast,Rice (local),2016,6,137.9933
Cape Coast,Rice (local),2016,7,136.92
Cape Coast,Rice (local),2016,8,135.0664
Cape Coast,Rice (local),2016,9,131.7905
Cape Coast,Rice (local),2016,10,131.4893
Cape Coast,Rice (local),2016,11,133.5423
Cape Coast,Rice (local),2016,12,135.1228
Cape Coast,Rice (local),2017,1,139.5017
Cape Coast,Rice (local),2017,2,140.5844
Cape Coast,Rice (local),2017,3,141.8227
Cape Coast,Rice (local),2017,4,143.2019
Cape Coast,Rice (local),2017,5,144.5164
Cape Coast,Rice (local),2017,6,146.5159
Cape Coast,Rice (local),2017,7,146.8
Cape Coast,Rice (local),2017,8,145
Cape Coast,Rice (local),2017,9,142.4703
Cape Coast,Rice (local),2017,10,142.2714
Cape Coast,Rice (local),2017,11,
Cape Coast,Rice (local),2017,12,
Cape Coast,Plantains (apentu),2008,1,214.5
Cape Coast,Plantains (apentu),2008,2,220.7
Cape Coast,Plantains (apentu),2008,3,225.7
Cape Coast,Plantains (apentu),2008,4,231.3
Cape Coast,Plantains (apentu),2008,5,243.5
Cape Coast,Plantains (apentu),2008,6,249.1
Cape Coast,Plantains (apentu),2008,7,251
Cape Coast,Plantains (apentu),2008,8,248.6
Cape Coast,Plantains (apentu),2008,9,243.8
Cape Coast,Plantains (apentu),2008,10,236.9
Cape Coast,Plantains (apentu),2008,11,241.1
Cape Coast,Plantains (apentu),2008,12,246.7
Cape Coast,Plantains (apentu),2009,1,256.2
Cape Coast,Plantains (apentu),2009,2,262.5
Cape Coast,Plantains (apentu),2009,3,267.5
Cape Coast,Plantains (apentu),2009,4,276
Cape Coast,Plantains (apentu),2009,5,285.3
Cape Coast,Plantains (apentu),2009,6,287.8
Cape Coast,Plantains (apentu),2009,7,289.1
Cape Coast,Plantains (apentu),2009,8,285.3
Cape Coast,Plantains (apentu),2009,9,275
Cape Coast,Plantains (apentu),2009,10,269
Cape Coast,Plantains (apentu),2009,11,271
Cape Coast,Plantains (apentu),2009,12,275.9
Cape Coast,Plantains (apentu),2010,1,279.5
Cape Coast,Plantains (apentu),2010,2,284
Cape Coast,Plantains (apentu),2010,3,287.1
Cape Coast,Plantains (apentu),2010,4,292.1
Cape Coast,Plantains (apentu),2010,5,298.6
Cape Coast,Plantains (apentu),2010,6,305.4
Cape Coast,Plantains (apentu),2010,7,306
Cape Coast,Plantains (apentu),2010,8,300.5
Cape Coast,Plantains (apentu),2010,9,290.6
Cape Coast,Plantains (apentu),2010,10,284.1
Cape Coast,Plantains (apentu),2010,11,285.4
Cape Coast,Plantains (apentu),2010,12,288.3
Cape Coast,Plantains (apentu),2011,1,293
Cape Coast,Plantains (apentu),2011,2,297
Cape Coast,Plantains (apentu),2011,3,300.6
Cape Coast,Plantains (apentu),2011,4,304.3
Cape Coast,Plantains (apentu),2011,5,310.4
Cape Coast,Plantains (apentu),2011,6,313.9
Cape Coast,Plantains (apentu),2011,7,316
Cape Coast,Plantains (apentu),2011,8,311.9
Cape Coast,Plantains (apentu),2011,9,301.4
Cape Coast,Plantains (apentu),2011,10,295.6
Cape Coast,Plantains (apentu),2011,11,298
Cape Coast,Plantains (apentu),2011,12,300.6
Cape Coast,Plantains (apentu),2012,1,97.4958
Cape Coast,Plantains (apentu),2012,2,98.641
Cape Coast,Plantains (apentu),2012,3,98.641
Cape Coast,Plantains (apentu),2012,4,101.4071
Cape Coast,Plantains (apentu),2012,5,101.4071
Cape Coast,Plantains (apentu),2012,6,102.1679
Cape Coast,Plantains (apentu),2012,7,103.9148
Cape Coast,Plantains (apentu),2012,8,101.9171
Cape Coast,Plantains (apentu),2012,9,97.3699
Cape Coast,Plantains (apentu),2012,10,98.5842
Cape Coast,Plantains (apentu),2012,11,98.9502
Cape Coast,Plantains (apentu),2012,12,99.6234
Cape Coast,Plantains (apentu),2013,1,105.273
Cape Coast,Plantains (apentu),2013,2,105.273
Cape Coast,Plantains (apentu),2013,3,105.273
Cape Coast,Plantains (apentu),2013,4,108.0738
Cape Coast,Plantains (apentu),2013,5,108.0738
Cape Coast,Plantains (apentu),2013,6,109.6575
Cape Coast,Plantains (apentu),2013,7,111.53
Cape Coast,Plantains (apentu),2013,8,110.0008
Cape Coast,Plantains (apentu),2013,9,106.0242
Cape Coast,Plantains (apentu),2013,10,105.3739
Cape Coast,Plantains (apentu),2013,11,106.1582
Cape Coast,Plantains (apentu),2013,12,106.8374
Cape Coast,Plantains (apentu),2014,1,112.7433
Cape Coast,Plantains (apentu),2014,2,113.1858
Cape Coast,Plantains (apentu),2014,3,113.92
Cape Coast,Plantains (apentu),2014,4,115.6005
Cape Coast,Plantains (apentu),2014,5,116.7307
Cape Coast,Plantains (apentu),2014,6,118.3548
Cape Coast,Plantains (apentu),2014,7,117.1318
Cape Coast,Plantains (apentu),2014,8,115.7
Cape Coast,Plantains (apentu),2014,9,112.1683
Cape Coast,Plantains (apentu),2014,10,112.243
Cape Coast,Plantains (apentu),2014,11,113.2103
Cape Coast,Plantains (apentu),2014,12,114.0564
Cape Coast,Plantains (apentu),2015,1,120.5275
Cape Coast,Plantains (apentu),2015,2,121.1263
Cape Coast,Plantains (apentu),2015,3,122.0781
Cape Coast,Plantains (apentu),2015,4,123.8958
Cape Coast,Plantains (apentu),2015,5,125.2882
Cape Coast,Plantains (apentu),2015,6,127.111
Cape Coast,Plantains (apentu),2015,7,126.0348
Cape Coast,Plantains (apentu),2015,8,124.5137
Cape Coast,Plantains (apentu),2015,9,120.9395
Cape Coast,Plantains (apentu),2015,10,121.0138
Cape Coast,Plantains (apentu),2015,11,122.1764
Cape Coast,Plantains (apentu),2015,12,123.1852
Cape Coast,Plantains (apentu),2016,1,130.3701
Cape Coast,Plantains (apentu),2016,2,131.1867
Cape Coast,Plantains (apentu),2016,3,132.2356
Cape Coast,Plantains (apentu),2016,4,134.2526
Cape Coast,Plantains (apentu),2016,5,135.9292
Cape Coast,Plantains (apentu),2016,6,137.9933
Cape Coast,Plantains (apentu),2016,7,136.92
Cape Coast,Plantains (apentu),2016,8,135.0664
Cape Coast,Plantains (apentu),2016,9,131.7905
Cape Coast,Plantains (apentu),2016,10,131.4893
Cape Coast,Plantains (apentu),2016,11,133.5423
Cape Coast,Plantains (apentu),2016,12,135.1228
